repeat,items,salesAMT/total,Mcode
3,2,0.341034522,2
2,2,0.438336543,3
2,2,0.437850842,3
2,2,0.561663457,3
2,2,0.562149158,3
3,1,0.145022459,4
3,1,0.376075941,4
3,1,0.4789016,4
3,1,0.18365586,5
3,1,0.314568149,5
3,1,0.501775991,5
3,3,0.19406693,2
3,3,0.131854311,2
3,3,0.144247878,2
3,3,0.421399439,2
3,3,0.364238522,2
3,3,0.364717356,2
3,3,0.384533631,2
3,3,0.503907167,2
3,3,0.491034766,2
3,2,0.166846938,3
3,2,0.231652859,3
3,2,0.277057971,3
3,2,0.363417357,3
3,2,0.556095091,3
3,2,0.404929784,3
3,1,0.197343042,5
3,1,0.379312706,5
3,1,0.423344252,5
3,1,0.1507957,5
3,1,0.386419116,5
3,1,0.462785184,5
3,1,0.230745041,5
3,1,0.287451767,5
3,1,0.481803192,5
3,1,0.183709207,4
3,1,0.308821969,4
3,1,0.507468825,4
3,1,0.236406619,5
3,1,0.317565918,5
3,1,0.446027462,5
3,3,0.193959943,2
3,3,0.16063406,2
3,3,0.225843015,2
3,3,0.38310992,2
3,3,0.460795117,2
3,3,0.226976481,2
3,3,0.422930137,2
3,3,0.378570823,2
3,3,0.547180504,2
3,3,0.166541259,3
3,3,0.166325925,3
3,3,0.136568849,3
3,3,0.387867713,3
3,3,0.43319264,3
3,3,0.413092551,3
3,3,0.445591028,3
3,3,0.400481435,3
3,3,0.4503386,3
3,4,0.108328079,2
3,4,0.174590604,2
3,4,0.00459897,2
3,4,0.356612328,2
3,4,0.35364246,2
3,4,0.347965042,2
3,4,0.497700515,2
3,4,0.356612328,2
3,4,0.538029461,2
3,4,0.477444353,2
3,4,0.497700515,2
3,4,0.286775345,2
3,6,0.159560861,1
3,6,0.096578255,1
3,6,0.300251479,1
3,6,0.113414634,1
3,6,0.333520615,1
3,6,0.004248088,1
3,6,0.272880694,1
3,6,0.380508875,1
3,6,0.200687139,1
3,6,0.553228121,1
3,6,0.13462702,1
3,6,0.286406117,1
3,6,0.567558445,1
3,6,0.52291287,1
3,6,0.499061382,1
3,6,0.333357245,1
3,6,0.531852364,1
3,6,0.709345794,1
3,1,0.16760241,4
3,1,0.320013388,4
3,1,0.512384202,4
2,2,0.412578507,4
2,2,0.44012021,4
2,2,0.587421493,4
2,2,0.55987979,4
3,1,0.284362325,4
3,1,0.313364378,4
3,1,0.402273296,4
3,1,0.296032799,5
3,1,0.394911371,5
3,1,0.30905583,5
2,1,0.297933744,5
2,1,0.702066256,5
3,1,0.26855844,4
3,1,0.286471957,4
3,1,0.444969603,4
2,4,0.321163182,2
2,4,0.401004766,2
2,4,0.511613308,2
2,4,0.121723969,2
2,4,0.678836818,2
2,4,0.598995234,2
2,4,0.488386692,2
2,4,0.878276031,2
2,4,0.178516348,2
2,4,0.158120008,2
2,4,0.512734631,2
2,4,0.455258885,4
2,4,0.821483652,4
2,4,0.841879992,4
2,4,0.487265369,4
2,4,0.544741115,4
2,3,0.460471567,4
2,3,0.82368932,3
2,3,0.030360531,3
2,3,0.539528433,3
2,3,0.17631068,3
2,3,0.969639469,3
2,2,0.194290129,3
2,2,0.338452594,4
2,2,0.805709871,4
2,2,0.661547406,4
2,2,0.351956085,3
2,2,0.427952053,3
2,2,0.648043915,3
2,2,0.572047947,3
3,1,0.21224566,3
3,1,0.401945533,3
3,1,0.385808807,3
3,1,0.096761967,4
3,1,0.37965712,4
3,1,0.523580913,4
3,4,0.200131039,2
3,4,0.222539889,2
3,4,0.333333333,2
3,4,0.002154337,2
3,4,0.133675491,2
3,4,0.333254264,2
3,4,0.333333333,2
3,4,0.499332156,2
3,4,0.66619347,2
3,4,0.444205848,2
3,4,0.333333333,2
3,4,0.498513508,2
3,1,0.191156319,5
3,1,0.351902604,5
3,1,0.456941077,5
3,1,0.272916715,5
3,1,0.353284401,5
3,1,0.373798884,5
3,1,0.196009427,5
3,1,0.320235664,5
3,1,0.48375491,5
3,3,0.158689228,2
3,3,0.083093715,2
3,3,0.108332415,2
3,3,0.376644737,2
3,3,0.363495882,2
3,3,0.319268481,2
3,3,0.464666035,2
3,3,0.553410402,2
3,3,0.572399104,2
3,4,0.101997936,2
3,4,0.002783654,2
3,4,0.119402985,2
3,4,0.168367857,2
3,4,0.602735181,2
3,4,0.169357533,2
3,4,0.40923853,2
3,4,0.335036039,2
3,4,0.295266883,2
3,4,0.827858813,2
3,4,0.471358485,2
3,4,0.496596104,2
3,1,0.218254773,5
3,1,0.385158134,5
3,1,0.396587092,5
3,1,0.313159782,5
3,1,0.319588746,5
3,1,0.367251472,5
3,2,0.197452449,2
3,2,0.177778893,2
3,2,0.351166193,2
3,2,0.390049202,2
3,2,0.451381358,2
3,2,0.432171905,2
2,6,0.29341786,1
2,6,0.210793762,1
2,6,0.34023799,1
2,6,0.500713946,1
2,6,0.023934897,1
2,6,0.300060864,1
2,6,0.70658214,1
2,6,0.789206238,1
2,6,0.65976201,1
2,6,0.499286054,1
2,6,0.976065103,1
2,6,0.699939136,1
3,1,0.195461448,3
3,1,0.326753276,3
3,1,0.477785276,3
3,3,0.171193399,2
3,3,0.067193928,2
3,3,0.109694974,2
3,3,0.364032178,2
3,3,0.285996747,2
3,3,0.404811686,2
3,3,0.464774424,2
3,3,0.646809325,2
3,3,0.485493341,2
3,1,0.210654067,4
3,1,0.317524656,4
3,1,0.471821277,4
3,1,0.23610488,3
3,1,0.343402622,3
3,1,0.420492498,3
3,2,0.00167819,2
3,2,0.077710556,2
3,2,0.582063503,2
3,2,0.34592001,2
3,2,0.416258307,2
3,2,0.576369434,2
3,1,0.17656101,4
3,1,0.373703013,4
3,1,0.449735977,4
3,1,0.20922862,5
3,1,0.301963115,5
3,1,0.488808265,5
3,1,0.263505198,5
3,1,0.311065139,5
3,1,0.425429663,5
3,1,0.190097104,5
3,1,0.353687341,5
3,1,0.456215554,5
2,1,0.360570501,5
2,1,0.639429499,5
3,1,0.154925919,5
3,1,0.306465999,5
3,1,0.538608083,5
3,1,0.232539524,5
3,1,0.389422542,5
3,1,0.378037934,5
2,2,0.410697722,3
2,2,0.377919321,3
2,2,0.589302278,3
2,2,0.622080679,3
3,1,0.136313977,4
3,1,0.323726398,4
3,1,0.539959625,4
3,4,0.001460025,2
3,4,0.181958468,2
3,4,0.33393033,2
3,4,0.399079485,2
3,4,0.250219004,2
3,4,0.317898459,2
3,4,0.332139339,2
3,4,0.399079485,2
3,4,0.748320972,2
3,4,0.500143073,2
3,4,0.33393033,2
3,4,0.20184103,2
2,2,0.30724767,4
2,2,0.390901638,4
2,2,0.69275233,4
2,2,0.609098362,4
3,4,0.201456134,2
3,4,0.251041146,2
3,4,0.25312191,2
3,4,0.120578253,2
3,4,0.201456134,2
3,4,0.251041146,2
3,4,0.378767349,2
3,4,0.161184354,2
3,4,0.597087732,2
3,4,0.497917708,2
3,4,0.368110741,2
3,4,0.718237393,2
3,2,0.246124756,1
3,2,0.296478542,1
3,2,0.390786685,1
3,2,0.381755167,1
3,2,0.363088559,1
3,2,0.321766292,1
3,4,0.15607243,1
3,4,0.243781323,1
3,4,0.030826141,1
3,4,0.014723204,1
3,4,0.437930904,1
3,4,0.502229988,1
3,4,0.938347719,1
3,4,0.492638398,1
3,4,0.405996666,1
3,4,0.253988689,1
3,4,0.030826141,1
3,4,0.492638398,1
3,2,0.31819209,1
3,2,0.154288669,1
3,2,0.20040678,1
3,2,0.457565768,1
3,2,0.48140113,1
3,2,0.388145563,1
3,2,0.175645945,3
3,2,0.134718765,3
3,2,0.36234331,3
3,2,0.352743803,3
3,2,0.462010744,3
3,2,0.512537432,3
2,2,0.452193802,3
2,2,0.255292824,3
2,2,0.547806198,3
2,2,0.744707176,3
3,1,0.154449645,4
3,1,0.341818468,4
3,1,0.503731888,4
3,2,0.117285638,4
3,2,0.106772091,4
3,2,0.371699498,4
3,2,0.343010623,4
3,2,0.511014864,4
3,2,0.550217286,4
2,1,0.339525528,5
2,1,0.660474472,5
2,1,0.373020534,5
2,1,0.626979466,5
2,1,0.40029544,4
2,1,0.59970456,4
3,2,0.196733906,5
3,2,0.187585988,3
3,2,0.293335963,5
3,2,0.3213303,3
3,2,0.509930131,5
3,2,0.491083713,3
3,1,0.127996362,5
3,1,0.37487105,5
3,1,0.497132589,5
3,3,0.211391362,2
3,3,0.172798073,2
3,3,0.13009635,2
3,3,0.401502373,2
3,3,0.291335759,2
3,3,0.338625469,2
3,3,0.387106264,2
3,3,0.535866168,2
3,3,0.531278181,2
3,1,0.156147418,4
3,1,0.365089613,4
3,1,0.478762969,4
3,1,0.266199796,5
3,1,0.331659173,5
3,1,0.402141031,5
3,1,0.256636037,5
3,1,0.35123998,5
3,1,0.392123983,5
3,1,0.180558381,5
3,1,0.328510661,5
3,1,0.490930959,5
3,4,0.073869367,2
3,4,0.115966387,2
3,4,0.114650767,2
3,4,0.082356226,2
3,4,0.499858797,2
3,4,0.370942061,2
3,4,0.364267462,2
3,4,0.360762144,2
3,4,0.426271836,2
3,4,0.513091552,2
3,4,0.521081772,2
3,4,0.55688163,2
2,4,0.461784097,2
2,4,0.280299177,2
2,4,0.251571544,2
2,4,0.333439036,2
2,4,0.538215903,2
2,4,0.719700823,2
2,4,0.748428456,2
2,4,0.666560964,2
3,3,0.226878307,3
3,3,0.218815786,3
3,3,0.132768672,3
3,3,0.300079365,3
3,3,0.272570937,3
3,3,0.260367396,3
3,3,0.473042328,3
3,3,0.508613277,3
3,3,0.606863931,3
3,2,0.203764521,5
3,2,0.193432141,3
3,2,0.376801467,5
3,2,0.430329687,3
3,2,0.419434012,5
3,2,0.376238173,3
3,1,0.489389459,2
3,1,0.328535397,2
3,1,0.182075144,2
3,1,0.149006513,3
3,1,0.302625054,3
3,1,0.548368433,3
3,2,0.190106417,3
3,2,0.137973325,3
3,2,0.294879071,3
3,2,0.264361271,3
3,2,0.515014511,3
3,2,0.597665404,3
3,2,0.220851652,2
3,2,0.171716903,2
3,2,0.382263535,2
3,2,0.428761121,2
3,2,0.396884813,2
3,2,0.399521976,2
3,6,0.077801278,1
3,6,0.177634346,1
3,6,0.015556938,1
3,6,0.329987206,1
3,6,0.017403411,1
3,6,0.016066838,1
3,6,0.307771031,1
3,6,0.352793685,1
3,6,0.968886123,1
3,6,0.004920776,1
3,6,0.017403411,1
3,6,0.016066838,1
3,6,0.614427691,1
3,6,0.469571969,1
3,6,0.015556938,1
3,6,0.665092019,1
3,6,0.965193178,1
3,6,0.967866324,1
3,1,0.102810021,5
3,1,0.376387457,5
3,1,0.520802522,5
2,2,0.284540061,3
2,2,0.29797515,3
2,2,0.715459939,3
2,2,0.70202485,3
3,4,0.091575481,2
3,4,0.001402879,2
3,4,0.986645299,2
3,4,0.00428449,2
3,4,0.635844045,2
3,4,0.623439297,2
3,4,0.00667735,2
3,4,0.332819195,2
3,4,0.272580474,2
3,4,0.375157824,2
3,4,0.00667735,2
3,4,0.662896315,2
2,2,0.240933397,4
2,2,0.304597045,4
2,2,0.759066603,4
2,2,0.695402955,4
3,1,0.165422126,4
3,1,0.358671947,4
3,1,0.475905927,4
3,4,0.18546669,2
3,4,0.134622719,2
3,4,0.157220465,2
3,4,0.08719208,2
3,4,0.259503656,2
3,4,0.329286123,2
3,4,0.343711992,2
3,4,0.456345494,2
3,4,0.555029654,2
3,4,0.536091158,2
3,4,0.499067542,2
3,4,0.456462426,2
3,1,0.160642709,5
3,1,0.363188205,5
3,1,0.476169085,5
3,1,0.184545083,5
3,1,0.395427439,5
3,1,0.420027477,5
3,2,0.199884562,3
3,2,0.220745112,3
3,2,0.387535874,3
3,2,0.393048215,3
3,2,0.412579564,3
3,2,0.386206673,3
3,2,0.146867577,5
3,2,0.11555404,3
3,2,0.397805316,5
3,2,0.391010885,3
3,2,0.455327107,5
3,2,0.493435075,3
3,1,0.18995862,5
3,1,0.336005324,5
3,1,0.474036057,5
3,2,0.104786615,3
3,2,0.143746082,3
3,2,0.282569445,3
3,2,0.376024519,3
3,2,0.612643939,3
3,2,0.480229399,3
3,4,0.200533879,2
3,4,0.00822639,2
3,4,0.053185638,2
3,4,0.00085118,2
3,4,0.299886642,2
3,4,0.495886805,2
3,4,0.263300229,2
3,4,0.377021552,2
3,4,0.499579479,2
3,4,0.495886805,2
3,4,0.683514133,2
3,4,0.622127268,2
2,1,0.382018468,4
2,1,0.617981532,4
3,2,0.124217581,3
3,2,0.18483997,3
3,2,0.330438998,3
3,2,0.379731798,3
3,2,0.545343421,3
3,2,0.435428232,3
3,1,0.125457339,4
3,1,0.395690034,4
3,1,0.478852627,4
3,1,0.171259209,5
3,1,0.383476037,5
3,1,0.445264754,5
2,1,0.281912509,5
2,1,0.718087491,5
3,2,0.154286784,5
3,2,0.127286856,3
3,2,0.384986896,5
3,2,0.38446205,3
3,2,0.46072632,5
3,2,0.488251094,3
3,2,0.003332445,2
3,2,0.113617843,2
3,2,0.332644628,2
3,2,0.112245336,2
3,2,0.664022927,2
3,2,0.774136822,2
3,1,0.177824268,5
3,1,0.394983515,5
3,1,0.427192217,5
3,2,0.151179557,3
3,2,0.188726883,3
3,2,0.344815156,3
3,2,0.329483052,3
3,2,0.504005287,3
3,2,0.481790065,3
3,2,0.168704156,2
3,2,0.12797891,2
3,2,0.32450303,2
3,2,0.326397188,2
3,2,0.506792814,2
3,2,0.545623902,2
2,4,0.360812193,3
2,4,0.374841629,3
2,4,0.369642043,2
2,4,0.363487649,2
2,4,0.639187807,3
2,4,0.625158371,3
2,4,0.630357957,2
2,4,0.636512351,2
2,4,0.250502811,2
2,4,0.411993551,2
2,4,0.400518471,2
2,4,0.375137776,2
2,4,0.749497189,2
2,4,0.588006449,2
2,4,0.599481529,2
2,4,0.624862224,2
1,1,1,5
2,8,0.286183463,1
2,8,0.002669087,1
2,8,0.006568576,1
2,8,0.007287567,1
2,8,0.003305567,1
2,8,0.007285444,1
2,8,0.5,1
2,8,0.5,1
2,8,0.713816537,1
2,8,0.997330913,1
2,8,0.993431424,1
2,8,0.992712433,1
2,8,0.996694433,1
2,8,0.992714556,1
2,8,0.5,1
2,8,0.5,1
3,1,0.136221331,5
3,1,0.317784679,5
3,1,0.545993991,5
3,1,0.258902818,5
3,1,0.312372106,5
3,1,0.428725076,5
3,4,0.224041037,1
3,4,0.152630877,1
3,4,0.004881859,1
3,4,0.971198157,1
3,4,0.254128649,1
3,4,0.303159721,1
3,4,0.004881859,1
3,4,0.014400922,1
3,4,0.521830315,1
3,4,0.544209402,1
3,4,0.990236282,1
3,4,0.014400922,1
3,2,0.235803372,2
3,2,0.176190892,2
3,2,0.373745819,2
3,2,0.357267493,2
3,2,0.390450808,2
3,2,0.466541616,2
3,1,0.200904847,4
3,1,0.404801817,4
3,1,0.394293336,4
2,2,0.380021185,1
2,2,0.5,1
2,2,0.619978815,1
2,2,0.5,1
3,1,0.192814467,3
3,1,0.33657847,3
3,1,0.470607063,3
3,1,0.165783297,4
3,1,0.320966154,4
3,1,0.513250549,4
2,1,0.319704241,5
2,1,0.680295759,5
3,2,0.199821019,5
3,2,0.15501615,3
3,2,0.341473282,5
3,2,0.372101432,3
3,2,0.458705699,5
3,2,0.472882418,3
3,4,0.175098503,2
3,4,0.200645145,2
3,4,0.102307245,2
3,4,0.189223482,2
3,4,0.364952719,2
3,4,0.379828829,2
3,4,0.498287339,2
3,4,0.250803587,2
3,4,0.459948779,2
3,4,0.419526027,2
3,4,0.399405416,2
3,4,0.559972932,2
3,1,0.211835794,5
3,1,0.411703069,5
3,1,0.376461137,5
3,2,0.148797495,3
3,2,0.172042053,3
3,2,0.377799915,3
3,2,0.272220242,3
3,2,0.47340259,3
3,2,0.555737705,3
3,2,0.186713238,3
3,2,0.11393531,3
3,2,0.386222161,3
3,2,0.368167116,3
3,2,0.427064601,3
3,2,0.517897574,3
3,1,0.206003768,4
3,1,0.303374473,4
3,1,0.490621758,4
2,1,0.307266085,5
2,1,0.692733915,5
3,1,0.266085067,5
3,1,0.410385709,5
3,1,0.323529224,5
3,1,0.199309407,5
3,1,0.365062258,5
3,1,0.435628335,5
3,1,0.301392798,5
3,1,0.317157932,5
3,1,0.38144927,5
3,3,0.184323478,2
3,3,0.192220944,2
3,3,0.141016378,2
3,3,0.374239402,2
3,3,0.345316456,2
3,3,0.411970135,2
3,3,0.44143712,2
3,3,0.462462601,2
3,3,0.447013487,2
3,1,0.159371493,5
3,1,0.329899821,5
3,1,0.510728686,5
3,4,0.132111987,2
3,4,0.108182348,2
3,4,0.173934346,2
3,4,0.194012179,2
3,4,0.3419429,2
3,4,0.286451541,2
3,4,0.47729871,2
3,4,0.227728913,2
3,4,0.525945112,2
3,4,0.605366111,2
3,4,0.348766944,2
3,4,0.578258908,2
3,1,0.333524411,5
3,1,0.338268834,5
3,1,0.328206754,5
3,4,0.327625427,2
3,4,0.004154894,2
3,4,0.064183902,2
3,4,0.332469815,2
3,4,0.003159358,2
3,4,0.252783779,2
3,4,0.359366409,2
3,4,0.417718485,2
3,4,0.669215215,2
3,4,0.743061326,2
3,4,0.576449689,2
3,4,0.2498117,2
2,4,0.395236889,3
2,4,0.296318648,3
2,4,0.358334633,2
2,4,0.195251326,2
2,4,0.604763111,3
2,4,0.703681352,3
2,4,0.641665367,2
2,4,0.804748674,2
3,2,0.375156493,1
3,2,0.356431159,1
3,2,0.383156738,1
3,2,0.246376812,1
3,2,0.241686769,1
3,2,0.397192029,1
3,1,0.101834508,3
3,1,0.396931585,3
3,1,0.501233907,3
2,1,0.395646677,5
2,1,0.604353323,5
3,1,0.213484567,3
3,1,0.348316186,3
3,1,0.438199247,3
2,1,0.323362926,5
2,1,0.676637074,5
3,1,0.118358514,5
3,1,0.38003577,5
3,1,0.501605715,5
3,3,0.229435588,2
3,3,0.134248904,2
3,3,0.163702748,2
3,3,0.403050409,2
3,3,0.398742954,2
3,3,0.401082632,2
3,3,0.367514003,2
3,3,0.467008142,2
3,3,0.435214619,2
3,1,0.215238499,4
3,1,0.398235598,4
3,1,0.386525903,4
2,1,0.461747478,5
2,1,0.538252522,5
3,2,0.212703061,3
3,2,0.162237696,3
3,2,0.378218588,3
3,2,0.425796978,3
3,2,0.409078351,3
3,2,0.411965326,3
3,2,0.192338669,2
3,2,0.166285823,2
3,2,0.264622974,2
3,2,0.372322194,2
3,2,0.543038357,2
3,2,0.461391983,2
3,1,0.135022566,5
3,1,0.403339781,5
3,1,0.461637653,5
3,1,0.226072498,5
3,1,0.362726852,5
3,1,0.41120065,5
3,1,0.236001016,5
3,1,0.366023327,5
3,1,0.397975657,5
3,1,0.153351539,5
3,1,0.361039618,5
3,1,0.485608843,5
3,1,0.178452125,4
3,1,0.314456354,4
3,1,0.507091521,4
3,2,0.172005216,3
3,2,0.129515714,3
3,2,0.27285599,3
3,2,0.334190806,3
3,2,0.555138794,3
3,2,0.536293479,3
3,4,0.003640335,2
3,4,0.172061426,2
3,4,0.16802392,2
3,4,0.000967605,2
3,4,0.399271933,2
3,4,0.172061426,2
3,4,0.245593991,2
3,4,0.641618609,2
3,4,0.597087732,2
3,4,0.655877148,2
3,4,0.586382089,2
3,4,0.357413786,2
3,1,0.280438502,4
3,1,0.361453901,4
3,1,0.358107597,4
2,2,0.4444114,4
2,2,0.524906031,5
2,2,0.5555886,5
2,2,0.475093969,3
2,1,0.648710231,3
2,1,0.351289769,3
3,2,0.175765349,3
3,2,0.171689895,3
3,2,0.331455975,3
3,2,0.276785714,3
3,2,0.492778676,3
3,2,0.55152439,3
3,1,0.250958556,5
3,1,0.301560554,5
3,1,0.44748089,5
3,1,0.188501458,4
3,1,0.376595278,4
3,1,0.434903264,4
2,1,0.255398551,5
2,1,0.744601449,5
3,4,0.217036772,2
3,4,0.120468571,2
3,4,0.229860785,2
3,4,0.071016166,2
3,4,0.404561905,2
3,4,0.262739736,2
3,4,0.333176912,2
3,4,0.399191686,2
3,4,0.378401323,2
3,4,0.616791693,2
3,4,0.436962303,2
3,4,0.529792148,2
3,2,0.222137983,2
3,2,0.131697453,2
3,2,0.343062926,2
3,2,0.396258482,2
3,2,0.43479909,2
3,2,0.472044065,2
2,2,0.348516998,3
2,2,0.429016646,3
2,2,0.651483002,3
2,2,0.570983354,3
3,1,0.174643624,4
3,1,0.388105457,4
3,1,0.43725092,4
3,1,0.288978157,5
3,1,0.344954694,5
3,1,0.366067149,5
3,2,0.097388837,5
3,2,0.109678736,3
3,2,0.403562962,5
3,2,0.320336845,3
3,2,0.499048201,5
3,2,0.569984419,3
3,1,0.170352397,5
3,1,0.357087024,5
3,1,0.472560578,5
3,1,0.236908752,5
3,1,0.302820317,5
3,1,0.460270931,5
3,1,0.294689045,5
3,1,0.351868031,5
3,1,0.353442924,5
3,1,0.081432269,3
3,1,0.422312338,3
3,1,0.496255393,3
2,4,0.405359016,3
2,4,0.60047142,3
2,4,0.307264321,2
2,4,0.312553252,2
2,4,0.594640984,3
2,4,0.39952858,3
2,4,0.692735679,2
2,4,0.687446748,2
3,1,0.152093879,4
3,1,0.343444247,4
3,1,0.504461874,4
3,1,0.202896794,5
3,1,0.34021375,5
3,1,0.456889456,5
3,4,0.3584331,2
3,4,0.274825317,2
3,4,0.201745314,2
3,4,0.312595226,2
3,4,0.377316496,2
3,4,0.333426837,2
3,4,0.399224305,2
3,4,0.436431353,2
3,4,0.264250404,2
3,4,0.391747845,2
3,4,0.399030381,2
3,4,0.250973421,2
2,2,0.288141344,3
2,2,0.51862811,3
2,2,0.711858656,3
2,2,0.48137189,3
2,1,0.380295311,3
2,1,0.619704689,3
3,1,0.177261004,4
3,1,0.375230272,4
3,1,0.447508723,4
3,1,0.200075163,3
3,1,0.366045004,3
3,1,0.433879833,3
3,2,0.213695889,3
3,2,0.19605853,3
3,2,0.344270644,3
3,2,0.246807071,3
3,2,0.442033467,3
3,2,0.557134399,3
2,2,0.421648614,3
2,2,0.5,3
2,2,0.578351386,3
2,2,0.5,3
3,1,0.127669241,4
3,1,0.315424807,4
3,1,0.556905952,4
2,1,0.341915862,5
2,1,0.658084138,5
3,4,0.267139675,2
3,4,0.11216538,2
3,4,0.251006603,2
3,4,0.1159118,2
3,4,0.234056596,2
3,4,0.47157082,2
3,4,0.43638267,2
3,4,0.441746126,2
3,4,0.498803729,2
3,4,0.4162638,2
3,4,0.312610726,2
3,4,0.442342074,2
2,2,0.353976007,4
2,2,0.345389768,4
2,2,0.646023993,4
2,2,0.654610232,4
3,1,0.193141867,5
3,1,0.36667036,5
3,1,0.440187773,5
3,2,0.158913695,2
3,2,0.225107504,2
3,2,0.365161613,2
3,2,0.348778293,2
3,2,0.475924692,2
3,2,0.426114204,2
3,1,0.165925926,2
3,1,0.322696296,2
3,1,0.511377778,2
3,1,0.227226501,5
3,1,0.39775702,5
3,1,0.375016479,5
3,2,0.215890785,3
3,2,0.191327941,3
3,2,0.407699659,3
3,2,0.331708788,3
3,2,0.376409556,3
3,2,0.476963272,3
3,1,0.192701273,5
3,1,0.315684174,5
3,1,0.491614554,5
3,1,0.213371011,5
3,1,0.352118087,5
3,1,0.434510902,5
3,3,0.145734163,3
3,3,0.185725983,3
3,3,0.149286525,3
3,3,0.309154156,3
3,3,0.22268468,3
3,3,0.404121496,3
3,3,0.545111681,3
3,3,0.591589338,3
3,3,0.446591979,3
3,2,0.221014953,3
3,2,0.196013536,3
3,2,0.315300449,3
3,2,0.299059165,3
3,2,0.463684598,3
3,2,0.504927299,3
3,4,0.286086911,2
3,4,0.498198493,2
3,4,0.302003037,2
3,4,0.143111077,2
3,4,0.286086911,2
3,4,0.49361284,2
3,4,0.194814296,2
3,4,0.500048303,2
3,4,0.427826178,2
3,4,0.008188667,2
3,4,0.503182668,2
3,4,0.356840621,2
3,2,0.167638733,2
3,2,0.169102506,2
3,2,0.340393601,2
3,2,0.327708302,2
3,2,0.491967666,2
3,2,0.503189192,2
3,2,0.301707856,1
3,2,0.111734814,1
3,2,0.341651597,1
3,2,0.499940912,1
3,2,0.356640547,1
3,2,0.388324273,1
3,1,0.194069052,3
3,1,0.315269609,3
3,1,0.490661339,3
3,1,0.233670016,3
3,1,0.37011966,3
3,1,0.396210324,3
3,1,0.182116116,4
3,1,0.322351786,4
3,1,0.495532098,4
2,1,0.366925429,5
2,1,0.633074571,5
3,1,0.17779785,5
3,1,0.363352992,5
3,1,0.458849158,5
3,2,0.149490125,5
3,2,0.135712865,3
3,2,0.338876516,5
3,2,0.328594154,3
3,2,0.511633359,5
3,2,0.535692981,3
2,1,0.393193821,4
2,1,0.606806179,4
3,1,0.209857182,3
3,1,0.325261903,3
3,1,0.464880915,3
3,1,0.225299083,5
3,1,0.387793769,5
3,1,0.386907148,5
2,1,0.388422378,5
2,1,0.611577622,5
3,2,0.208026953,3
3,2,0.217786531,3
3,2,0.281879195,3
3,2,0.325278388,3
3,2,0.510093853,3
3,2,0.456935081,3
3,1,0.229503478,5
3,1,0.37019669,5
3,1,0.400299832,5
3,1,0.172892726,4
3,1,0.34539008,4
3,1,0.481717194,4
3,3,0.144511081,2
3,3,0.142487263,2
3,3,0.092201637,2
3,3,0.35819994,2
3,3,0.340557922,2
3,3,0.413183972,2
3,3,0.497288979,2
3,3,0.516954815,2
3,3,0.49461439,2
3,1,0.168676018,5
3,1,0.356544084,5
3,1,0.474779898,5
3,8,0.125950157,2
3,8,0.285697511,2
3,8,0.034820353,2
3,8,0.000678049,2
3,8,0.992240242,2
3,8,0.003486264,2
3,8,0.333131337,2
3,8,0.333333333,2
3,8,0.249990546,2
3,8,0.428604979,2
3,8,0.482689561,2
3,8,0.399452137,2
3,8,0.003879879,2
3,8,0.498256868,2
3,8,0.333131337,2
3,8,0.664560162,2
3,8,0.624059297,2
3,8,0.285697511,2
3,8,0.482490086,2
3,8,0.599869815,2
3,8,0.003879879,2
3,8,0.498256868,2
3,8,0.333737327,2
3,8,0.002106505,2
3,6,0.067754698,1
3,6,0.002081685,1
3,6,0.126026831,1
3,6,0.231470412,1
3,6,0.001908178,1
3,6,0.101049161,1
3,6,0.266854079,1
3,6,0.294433573,1
3,6,0.457685716,1
3,6,0.384389321,1
3,6,0.235965347,1
3,6,0.349910072,1
3,6,0.665391223,1
3,6,0.703484741,1
3,6,0.416287453,1
3,6,0.384140267,1
3,6,0.762126474,1
3,6,0.549040767,1
2,2,0.323692796,2
2,2,0.355979931,2
2,2,0.676307204,2
2,2,0.644020069,2
3,1,0.190612326,3
3,1,0.42909381,3
3,1,0.380293863,3
3,1,0.198179419,3
3,1,0.309948712,3
3,1,0.491871869,3
3,4,0.399406348,2
3,4,0.272951488,2
3,4,0.333333333,2
3,4,0.167760885,2
3,4,0.300752583,2
3,4,0.363330616,2
3,4,0.333333333,2
3,4,0.333318936,2
3,4,0.29984107,2
3,4,0.363717896,2
3,4,0.333333333,2
3,4,0.49892018,2
2,1,0.395781548,4
2,1,0.604218452,4
3,1,0.206530928,5
3,1,0.353422142,5
3,1,0.440046931,5
3,1,0.225537496,4
3,1,0.360788347,4
3,1,0.413674157,4
3,1,0.203957846,5
3,1,0.316784008,5
3,1,0.479258146,5
2,4,0.333614197,2
2,4,0.300075563,2
2,4,0.428821054,2
2,4,0.5,2
2,4,0.666385803,2
2,4,0.699924437,2
2,4,0.571178946,2
2,4,0.5,2
2,4,0.237375434,3
2,4,0.357930388,3
2,4,0.3387402,2
2,4,0.284943715,2
2,4,0.762624566,3
2,4,0.642069612,3
2,4,0.6612598,2
2,4,0.715056285,2
3,2,0.134077643,5
3,2,0.171029451,3
3,2,0.343231432,5
3,2,0.4230554,3
3,2,0.522690925,5
3,2,0.405915149,3
3,1,0.193272824,5
3,1,0.413853565,5
3,1,0.392873611,5
3,4,0.17296127,2
3,4,0.084785234,2
3,4,0.220560092,2
3,4,0.200766595,2
3,4,0.308666105,2
3,4,0.525961704,2
3,4,0.288083695,2
