index,time,exposure_time,mcode,product_code,product_name,category,price,salesAMT,time_month,time_day,time_hour,time_min,day_of_the_week,day_of_year,quater,season,sales,FP,UFP,discomfort_index,p_div,pgr1,pgr2,pgr3,pgr1_ratio,pgr2_ratio,pgr3_ratio
9138,2019-04-02 8:00,60,100066,200160,일시불 아이넥스 프리미엄 올스텐 싱크선반,kitchen,88800,52321000,4,2,8,0,1,92,2,0,589.2004505,29.56,16,48.897877,3,5873000,17404000,29044000,0.112249384,0.332638902,0.555111714
9143,2019-04-02 9:00,60,100335,201046,더블유베일 소프트 마카롱 니트 5종,clothes,59000,74558000,4,2,9,0,1,92,2,0,1263.694915,34.04,17.84,48.897877,3,13995000,26767000,33796000,0.187706215,0.359009094,0.453284691
9146,2019-04-02 10:00,60,100635,201945,바로바로 무선청소기,necessaries,89000,95153000,4,2,10,0,1,92,2,0,1069.134831,34.72,17.52,48.897877,3,19528000,28245000,47380000,0.205227371,0.296837725,0.497934905
9149,2019-04-02 11:00,60,100305,200989,오모떼 프런트후크 프레쉬 데오브라 시즌3,underwear,89000,85221000,4,2,11,0,1,92,2,0,957.5393258,31.4,16.08,48.897877,2,30614000,54607000,0,0.359230706,0.640769294,0
9151,2019-04-02 12:00,60,100837,202465,무이자 쿠쿠전기밥솥 10인용,kitchen,218000,53687000,4,2,12,0,1,92,2,0,246.2706422,33.48,18.4,48.897877,3,10596000,21127000,21964000,0.197366215,0.393521709,0.409112076
9152,2019-04-02 12:00,60,100837,202478,일시불 쿠쿠전기밥솥 10인용,kitchen,208000,31901000,4,2,12,0,1,92,2,0,153.3701923,33.48,18.4,48.897877,3,3145000,15543000,13213000,0.098586251,0.487226106,0.414187643
9153,2019-04-02 12:00,60,100837,202468,무이자 쿠쿠전기밥솥 6인용,kitchen,208000,17961000,4,2,12,0,1,92,2,0,86.35096154,33.48,18.4,48.897877,3,2372000,6243000,9346000,0.132063916,0.347586437,0.520349646
9154,2019-04-02 12:00,60,100837,202471,일시불  쿠쿠전기밥솥 6인용,kitchen,198000,15617000,4,2,12,0,1,92,2,0,78.87373737,33.48,18.4,48.897877,3,2256000,5206000,8155000,0.144457962,0.333354678,0.52218736
9163,2019-04-02 13:00,20,100271,200889,헤스티지 그레이스 양가죽 코트,clothes,199000,8965000,4,2,13,0,1,92,2,0,45.05025126,36.8,20.36,48.897877,1,8965000,0,0,1,0,0
9164,2019-04-02 13:00,20,100270,200892,헤스티지 마론 양가죽 남성집업재킷,clothes,199000,4669000,4,2,13,0,1,92,2,0,23.46231156,36.8,20.36,48.897877,1,4669000,0,0,1,0,0
9165,2019-04-02 13:20,20,100271,200889,헤스티지 그레이스 양가죽 코트,clothes,199000,20033000,4,2,13,20,1,92,2,0,100.6683417,36.8,20.36,48.897877,1,20033000,0,0,1,0,0
9166,2019-04-02 13:20,20,100270,200892,헤스티지 마론 양가죽 남성집업재킷,clothes,199000,10919000,4,2,13,20,1,92,2,0,54.86934673,36.8,20.36,48.897877,1,10919000,0,0,1,0,0
9167,2019-04-02 13:40,20,100271,200889,헤스티지 그레이스 양가죽 코트,clothes,199000,19001000,4,2,13,40,1,92,2,0,95.48241206,36.8,20.36,48.897877,1,19001000,0,0,1,0,0
9168,2019-04-02 13:40,20,100270,200892,헤스티지 마론 양가죽 남성집업재킷,clothes,199000,16719000,4,2,13,40,1,92,2,0,84.01507538,36.8,20.36,48.897877,1,16719000,0,0,1,0,0
9169,2019-04-02 14:00,60,100090,200247,헤비추얼 여성 트렌치 맥코트,clothes,49000,74580000,4,2,14,0,1,92,2,0,1522.040816,34.96,19.92,48.897877,2,27220000,47360000,0,0.364977206,0.635022794,0
9170,2019-04-02 14:00,60,100090,200243,헤비추얼 남성 트렌치 맥코트,clothes,49000,29630000,4,2,14,0,1,92,2,0,604.6938776,34.96,19.92,48.897877,2,12942000,16688000,0,0.43678704,0.56321296,0
9173,2019-04-02 15:00,60,100088,200236,에코라믹 통주물 스톤 냄비세트,kitchen,60900,93004000,4,2,15,0,1,92,2,0,1527.159278,33.04,17.48,48.897877,3,14857000,29026000,49121000,0.159745817,0.312094103,0.528160079
9176,2019-04-02 16:00,60,100253,200864,안동간고등어 20팩,food,30900,155103000,4,2,16,0,1,92,2,0,5019.514563,31.52,15.72,48.897877,3,39701000,53782000,61620000,0.255965391,0.346750224,0.397284385
9179,2019-04-02 17:00,60,100849,202510,멋진밥상 흥양농협 쌀 20kg,food,59900,157489000,4,2,17,0,1,92,2,0,2629.198664,37.08,16.92,48.897877,3,52015000,47953000,57521000,0.330277035,0.304484758,0.365238207
9182,2019-04-02 18:00,60,100074,201008,비버리힐스폴로클럽 남성기초세트(골드+플라),beauty,39800,119678000,4,2,18,0,1,92,2,0,3006.984925,39,19.88,48.897877,3,27679000,42171000,49828000,0.231278932,0.352370528,0.416350541
9185,2019-04-02 19:00,60,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,kitchen,89800,67531000,4,2,19,0,1,92,2,0,752.0155902,36.24,19.04,48.897877,3,16732000,22269000,28530000,0.247767692,0.329759666,0.422472642
9188,2019-04-02 20:00,60,100127,200341,뱅뱅 남성 봄 데님팬츠 3종,clothes,69900,59243000,4,2,20,0,1,92,2,0,847.5393419,34.76,19.2,48.897877,3,9939000,19474000,29830000,0.167766656,0.328713941,0.503519403
9189,2019-04-02 20:00,60,100127,200352,뱅뱅 여성 봄 데님팬츠 3종,clothes,69900,50425000,4,2,20,0,1,92,2,0,721.3876967,34.76,19.2,48.897877,3,6366000,17047000,27012000,0.126246901,0.338066435,0.535686663
9194,2019-04-02 21:00,60,100718,202103,로베르타 디 까메리노 메쉬 프리컷 지퍼브라팬티,underwear,59900,107881000,4,2,21,0,1,92,2,0,1801.018364,34.72,17.04,48.897877,3,25118000,39929000,42834000,0.232830619,0.370120781,0.3970486
9197,2019-04-02 22:00,60,100205,200733,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,furniture,548000,78031000,4,2,22,0,1,92,2,0,142.3923358,34.52,16.84,48.897877,3,15327000,22952000,39752000,0.196421935,0.294139509,0.509438556
9198,2019-04-02 22:00,60,100205,200732,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,furniture,598000,56808000,4,2,22,0,1,92,2,0,94.99665552,34.52,16.84,48.897877,3,1718000,20047000,35043000,0.030242219,0.352890438,0.616867343
9199,2019-04-02 22:00,60,100205,200731,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,furniture,648000,61545000,4,2,22,0,1,92,2,0,94.97685185,34.52,16.84,48.897877,3,7273000,18111000,36161000,0.118173694,0.294272484,0.587553822
9206,2019-04-02 23:00,60,100148,200501,일시불 LG 울트라HD TV 55UK6800HNC,electronics,1300000,19340000,4,2,23,0,1,92,2,0,14.87692308,34.48,17.44,48.897877,3,9645000,3248000,6447000,0.498707342,0.167942089,0.333350569
9207,2019-04-02 23:00,60,100148,200434,무이자 LG 울트라HD TV 55UK6800HNC,electronics,1430000,14282000,4,2,23,0,1,92,2,0,9.987412587,34.48,17.44,48.897877,3,7091000,7141000,50000,0.49649909,0.5,0.00350091
9208,2019-04-02 23:00,60,100148,200510,일시불 LG 울트라HD TV 65UK6800HNC,electronics,1700000,46290000,4,2,23,0,1,92,2,0,27.22941176,34.48,17.44,48.897877,3,12645000,16835000,16810000,0.273169151,0.363685461,0.363145388
9209,2019-04-02 23:00,60,100148,200443,무이자 LG 울트라HD TV 65UK6800HNC,electronics,1930000,52561000,4,2,23,0,1,92,2,0,27.23367876,34.48,17.44,48.897877,3,9570000,28636000,14355000,0.182074161,0.544814596,0.273111242
9210,2019-04-02 23:00,60,100148,200519,일시불 LG 울트라HD TV 70UK7400KNA,electronics,2500000,6323000,4,2,23,0,1,92,2,0,2.5292,34.48,17.44,48.897877,3,50000,50000,6223000,0.007907639,0.007907639,0.984184722
9211,2019-04-02 23:00,60,100148,200452,무이자 LG 울트라HD TV 70UK7400KNA,electronics,2790000,13935000,4,2,23,0,1,92,2,0,4.994623656,34.48,17.44,48.897877,3,50000,13835000,50000,0.003588088,0.992823825,0.003588088
9212,2019-04-02 23:00,60,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,electronics,2800000,150000,4,2,23,0,1,92,2,0,0.053571429,34.48,17.44,48.897877,3,50000,50000,50000,0.333333333,0.333333333,0.333333333
9213,2019-04-02 23:00,60,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,electronics,3090000,38330000,4,2,23,0,1,92,2,0,12.40453074,34.48,17.44,48.897877,3,7686000,15322000,15322000,0.200521785,0.399739108,0.399739108
9230,2019-04-03 0:00,60,100173,200590,제옥스  남성 가죽 스니커즈(V),goods,169000,6291000,4,2,24,0,1,93,2,0,37.22485207,31.16,17.36,48.897877,2,1492000,4799000,0,0.237164203,0.762835797,0
9231,2019-04-03 0:00,60,100173,200591,제옥스  여성 어글리스니커즈(V),goods,219000,31560000,4,2,24,0,1,93,2,0,144.109589,31.16,17.36,48.897877,2,7145000,24415000,0,0.22639417,0.77360583,0
9234,2019-04-03 1:00,54.66666667,100293,200951,일시불[가이거] 무빙스타 다이아몬드 워치,goods,119000,19496000,4,2,25,0,1,93,2,0,163.8319328,32.04,18.6,48.897877,3,4492000,8206000,6798000,0.230406237,0.420906853,0.34868691
9235,2019-04-03 1:00,54.66666667,100293,200948,무이자[가이거] 무빙스타 다이아몬드 워치,goods,129000,11892000,4,2,25,0,1,93,2,0,92.18604651,32.04,18.6,48.897877,3,2981000,4130000,4781000,0.250672721,0.347292297,0.402034982
9240,2019-04-03 6:00,60,100783,202293,엔셀라두스 밴딩팬츠 3종,clothes,29000,69325000,4,3,6,0,2,93,2,0,2390.517241,33.96,21.2,50.009864,3,13148000,20165000,36012000,0.189657411,0.290876307,0.519466282
9243,2019-04-03 7:00,60,100347,201085,스피드랙 베이직 4단,necessaries,78000,6427000,4,3,7,0,2,93,2,0,82.3974359,37.08,22.36,50.009864,3,753000,2701000,2973000,0.117161973,0.420258285,0.462579742
9244,2019-04-03 7:00,60,100347,201087,스피드랙 베이직 4단 1+1,necessaries,118000,61839000,4,3,7,0,2,93,2,0,524.059322,37.08,22.36,50.009864,3,11974000,18685000,31180000,0.19363185,0.302155598,0.504212552
9249,2019-04-03 8:00,60,100596,201828,컬럼비아 남성 베이스레이어 5종,underwear,79000,56255000,4,3,8,0,2,93,2,0,712.0886076,41.08,24.16,50.009864,3,10303000,17544000,28408000,0.183148165,0.311865612,0.504986223
9250,2019-04-03 8:00,60,100596,201830,컬럼비아 여성 베이스레이어 5종,underwear,69000,23829000,4,3,8,0,2,93,2,0,345.3478261,41.08,24.16,50.009864,3,5641000,6822000,11366000,0.236728356,0.286289815,0.476981829
9255,2019-04-03 9:00,60,100377,201222,그렉노먼 남성 봄 컬렉션 티셔츠 5종,clothes,49900,43692000,4,3,9,0,2,93,2,0,875.5911824,47.8,28,50.009864,3,9983000,13651000,20058000,0.228485764,0.312437059,0.459077177
9256,2019-04-03 9:00,60,100377,201228,그렉노먼 여성 봄 컬렉션 티셔츠 5종,clothes,49900,27415000,4,3,9,0,2,93,2,0,549.3987976,47.8,28,50.009864,3,5056000,8818000,13541000,0.184424585,0.321648732,0.493926682
9261,2019-04-03 10:00,60,100718,202103,로베르타 디 까메리노 메쉬 프리컷 지퍼브라팬티,underwear,59900,57572000,4,3,10,0,2,93,2,0,961.1352254,51.64,29.88,50.009864,3,11747000,21976000,23849000,0.204040158,0.381713333,0.414246509
9264,2019-04-03 11:00,60,100149,200546,일시불 LG 휘센 에어컨 위너 FQ17V8WWJ2(2in1),electronics,2209000,17188000,4,3,11,0,2,93,2,0,7.780896333,51.04,29.2,50.009864,3,8569000,8569000,50000,0.498545497,0.498545497,0.002909006
9265,2019-04-03 11:00,60,100149,200479,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ2(2in1),electronics,2299000,35603000,4,3,11,0,2,93,2,0,15.48629839,51.04,29.2,50.009864,3,4407000,13391000,17805000,0.123781704,0.37611999,0.500098306
9266,2019-04-03 11:00,60,100149,200423,LG 휘센 에어컨 위너 FQ17V9WWA1(스탠드),electronics,1899000,3809000,4,3,11,0,2,93,2,0,2.005792522,51.04,29.2,50.009864,3,50000,50000,3709000,0.013126805,0.013126805,0.97374639
9267,2019-04-03 11:00,60,100149,200478,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ1(스탠드),electronics,1989000,3984000,4,3,11,0,2,93,2,0,2.003016591,51.04,29.2,50.009864,3,50000,50000,3884000,0.012550201,0.012550201,0.974899598
9276,2019-04-03 12:00,60,100635,201945,바로바로 무선청소기,necessaries,89000,75050000,4,3,12,0,2,93,2,0,843.258427,47.28,27,50.009864,3,9452000,29927000,35671000,0.125942705,0.398760826,0.475296469
9279,2019-04-03 13:00,60,100255,200868,한일 대용량 스텐 분쇄믹서기,kitchen,109800,69753000,4,3,13,0,2,93,2,0,635.273224,48.16,28.04,50.009864,3,11915000,26725000,31113000,0.170817026,0.383137643,0.446045331
9282,2019-04-03 14:00,60,100305,200989,오모떼 프런트후크 프레쉬 데오브라 시즌3,underwear,89000,77736000,4,3,14,0,2,93,2,0,873.4382022,42.44,25.64,50.009864,2,34445000,43291000,0,0.443102295,0.556897705,0
9284,2019-04-03 15:00,60,100516,201581,일시불  해피콜 크로커다일 IH 후라이팬,kitchen,90000,67372000,4,3,15,0,2,93,2,0,748.5777778,39.04,20.16,50.009864,3,10995000,24502000,31875000,0.163198361,0.363682242,0.473119397
9285,2019-04-03 15:00,60,100516,201580,무이자 해피콜 크로커다일 IH후라이팬,kitchen,99000,27571000,4,3,15,0,2,93,2,0,278.4949495,39.04,20.16,50.009864,3,5080000,10490000,12001000,0.184251569,0.380472235,0.435276196
9290,2019-04-03 16:00,60,100448,201378,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),kitchen,168000,58149000,4,3,16,0,2,93,2,0,346.125,34.32,17.04,50.009864,3,7967000,23596000,26586000,0.137010095,0.405785138,0.457204767
9291,2019-04-03 16:00,60,100448,201376,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),kitchen,178000,25821000,4,3,16,0,2,93,2,0,145.0617978,34.32,17.04,50.009864,3,689000,12238000,12894000,0.026683707,0.473955308,0.499360985
9292,2019-04-03 16:00,60,100448,201379,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),kitchen,148000,25658000,4,3,16,0,2,93,2,0,173.3648649,34.32,17.04,50.009864,3,5400000,9594000,10664000,0.210460675,0.373918466,0.415620859
9293,2019-04-03 16:00,60,100448,201377,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),kitchen,158000,13216000,4,3,16,0,2,93,2,0,83.64556962,34.32,17.04,50.009864,3,1180000,6866000,5170000,0.089285714,0.519521792,0.391192494
9302,2019-04-03 17:00,60,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,kitchen,89800,103623000,4,3,17,0,2,93,2,0,1153.930958,31.56,16.44,50.009864,3,19142000,38257000,46224000,0.184727329,0.369194098,0.446078573
9305,2019-04-03 18:00,60,100731,202135,월드컵 남성19SS 트레킹화,goods,39800,37548000,4,3,18,0,2,93,2,0,943.4170854,36.32,19.6,50.009864,3,7651000,12258000,17639000,0.203765846,0.326462128,0.469772025
9306,2019-04-03 18:00,60,100731,202145,월드컵 여성19SS트레킹화,goods,39800,34952000,4,3,18,0,2,93,2,0,878.1909548,36.32,19.6,50.009864,3,10949000,11677000,12326000,0.313258183,0.334086748,0.35265507
9311,2019-04-03 19:00,60,100088,200236,에코라믹 통주물 스톤 냄비세트,kitchen,60900,96103000,4,3,19,0,2,93,2,0,1578.045977,38.32,21.52,50.009864,3,16107000,30635000,49361000,0.167601428,0.318772567,0.513626005
9314,2019-04-03 20:00,60,100575,201738,일시불 삼성 UHD TV UN55NU7050F,electronics,1000000,27192000,4,3,20,0,2,93,2,0,27.192,36.84,21.44,50.009864,3,50000,9054000,18088000,0.001838776,0.332965578,0.665195646
9315,2019-04-03 20:00,60,100575,201685,무이자 삼성 UHD TV UN55NU7050F,electronics,1080000,32680000,4,3,20,0,2,93,2,0,30.25925926,36.84,21.44,50.009864,3,6598000,16300000,9782000,0.201897185,0.49877601,0.299326805
9316,2019-04-03 20:00,60,100575,201742,일시불 삼성 UHD TV UN65NU7050F,electronics,1700000,25797000,4,3,20,0,2,93,2,0,15.17470588,36.84,21.44,50.009864,3,50000,10327000,15420000,0.00193821,0.400317866,0.597743924
9317,2019-04-03 20:00,60,100575,201688,무이자 삼성 UHD TV UN65NU7050F,electronics,1800000,59965000,4,3,20,0,2,93,2,0,33.31388889,36.84,21.44,50.009864,3,5477000,32701000,21787000,0.091336613,0.545334779,0.363328608
9318,2019-04-03 20:00,60,100575,201746,일시불 삼성 UHD TV UN75NU7050F,electronics,2700000,16491000,4,3,20,0,2,93,2,0,6.107777778,36.84,21.44,50.009864,3,50000,50000,16391000,0.003031957,0.003031957,0.993936086
9319,2019-04-03 20:00,60,100575,201692,무이자 삼성 UHD TV UN75NU7050F,electronics,2880000,8881000,4,3,20,0,2,93,2,0,3.083680556,36.84,21.44,50.009864,3,8781000,50000,50000,0.988740007,0.005629997,0.005629997
9332,2019-04-03 21:00,60,100500,201510,(일) 삼익가구 LED 제니비 서랍형 침대 SS,furniture,499000,28361000,4,3,21,0,2,93,2,0,56.83567134,36.24,20.92,50.009864,3,2502000,12313000,13546000,0.088219738,0.434152533,0.477627728
9333,2019-04-03 21:00,60,100500,201504,(무) 삼익가구 LED 제니비 서랍형 침대 SS,furniture,549000,19048000,4,3,21,0,2,93,2,0,34.69581056,36.24,20.92,50.009864,3,5450000,6799000,6799000,0.286119278,0.356940361,0.356940361
9334,2019-04-03 21:00,60,100500,201509,(일) 삼익가구 LED 제니비 서랍형 침대 Q,furniture,549000,8246000,4,3,21,0,2,93,2,0,15.02003643,36.24,20.92,50.009864,3,1399000,4097000,2750000,0.169658016,0.496846956,0.333495028
9335,2019-04-03 21:00,60,100500,201503,(무) 삼익가구 LED 제니비 서랍형 침대 Q,furniture,599000,11928000,4,3,21,0,2,93,2,0,19.91318865,36.24,20.92,50.009864,3,1522000,5940000,4466000,0.127598927,0.497987928,0.374413146
9336,2019-04-03 21:00,60,100500,201508,(일) 삼익가구 LED 제니비 서랍형 침대 K,furniture,599000,17831000,4,3,21,0,2,93,2,0,29.76794658,36.24,20.92,50.009864,3,1524000,7415000,8892000,0.085469127,0.415848803,0.498682071
9337,2019-04-03 21:00,60,100500,201502,(무) 삼익가구 LED 제니비 서랍형 침대 K,furniture,649000,6535000,4,3,21,0,2,93,2,0,10.06933744,36.24,20.92,50.009864,3,1645000,50000,4840000,0.2517215,0.007651109,0.740627391
9350,2019-04-03 22:00,60,100155,200555,일시불 LG전자 매직스페이스 냉장고,electronics,1409000,30598000,4,3,22,0,2,93,2,0,21.71611072,32.04,19,50.009864,3,3856000,7662000,19080000,0.126021309,0.250408523,0.623570168
9351,2019-04-03 22:00,60,100155,200488,무이자 LG전자 매직스페이스 냉장고,electronics,1549000,71437000,4,3,22,0,2,93,2,0,46.11814074,32.04,19,50.009864,3,20985000,16852000,33600000,0.293755337,0.235900164,0.470344499
9356,2019-04-03 23:00,60,100692,202054,BBC&IZUMI 레이스런닝 브라 패키지,underwear,109000,86140000,4,3,23,0,2,93,2,0,790.2752294,30.28,18.88,50.009864,3,21689000,33373000,31078000,0.251787787,0.387427444,0.360784769
9359,2019-04-04 0:00,60,100342,201060,아리스토우 남성오가닉티셔츠,clothes,69900,39321000,4,3,24,0,2,94,2,0,562.5321888,30.6,17.8,50.009864,3,7259000,17720000,14342000,0.184608733,0.45064978,0.364741487
9360,2019-04-04 0:00,60,100342,201062,아리스토우 여성오가닉티셔츠,clothes,69900,71630000,4,3,24,0,2,94,2,0,1024.749642,30.6,17.8,50.009864,3,15241000,21424000,34965000,0.212773977,0.299092559,0.488133464
9365,2019-04-04 1:00,54.66666667,100736,202163,김병만의 정글피싱  낚시세트,necessaries,149000,35715000,4,3,25,0,2,94,2,0,239.6979866,32.48,18.92,50.009864,2,19099000,16616000,0,0.534761305,0.465238695,0
9367,2019-04-04 6:00,60,100265,200879,[살롱클리닉]샤이닝 트리트먼트 헤어컬러크림세트,beauty,69800,32009000,4,4,6,0,3,94,2,0,458.5816619,36.12,23.52,51.51944,2,9050000,22959000,0,0.282732981,0.717267019,0
9369,2019-04-04 7:00,60,100097,200269,일시불 올리고 가스와이드그릴  프리미엄형,kitchen,119000,69988000,4,4,7,0,3,94,2,0,588.1344538,40.32,26.24,51.51944,3,12040000,24412000,33536000,0.172029491,0.348802652,0.479167857
9370,2019-04-04 7:00,60,100097,200265,무이자 올리고 가스와이드그릴레인지 프리미엄형,kitchen,129000,34264000,4,4,7,0,3,94,2,0,265.6124031,40.32,26.24,51.51944,3,4376000,14942000,14946000,0.127714219,0.43608452,0.436201261
9375,2019-04-04 8:00,60,100080,200219,아키 풀커버 라이크라 레이스 패키지(106차),underwear,89900,65619000,4,4,8,0,3,94,2,0,729.9110122,44.84,28.12,51.51944,3,14455000,19455000,31709000,0.220286807,0.29648425,0.483228943
9378,2019-04-04 9:00,60,100362,201149,에이유플러스 슈퍼선스틱 1001(쇼퍼백),beauty,69900,79778000,4,4,9,0,3,94,2,0,1141.316166,50.04,29.16,51.51944,3,12684000,29318000,37776000,0.158991201,0.367494798,0.473514001
9381,2019-04-04 10:00,60,100517,201584,해피콜  IH 진공 스텐 냄비 에디션,kitchen,119000,94149000,4,4,10,0,3,94,2,0,791.1680672,51.32,30.48,51.51944,3,20151000,29868000,44130000,0.214033075,0.317241819,0.468725106
9384,2019-04-04 11:00,60,100305,200989,오모떼 프런트후크 프레쉬 데오브라 시즌3,underwear,89000,76038000,4,4,11,0,3,94,2,0,854.3595506,47.44,27.84,51.51944,2,25573000,50465000,0,0.336318683,0.663681317,0
9386,2019-04-04 12:00,60,100149,200546,일시불 LG 휘센 에어컨 위너 FQ17V8WWJ2(2in1),electronics,2209000,17092000,4,4,12,0,3,94,2,0,7.737437755,39.36,21.84,51.51944,3,4310000,4213000,8569000,0.252164755,0.246489586,0.501345659
9387,2019-04-04 12:00,60,100149,200479,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ2(2in1),electronics,2299000,49060000,4,4,12,0,3,94,2,0,21.33971292,39.36,21.84,51.51944,3,8957000,13410000,26693000,0.18257236,0.273338769,0.544088871
9388,2019-04-04 12:00,60,100149,200423,LG 휘센 에어컨 위너 FQ17V9WWA1(스탠드),electronics,1899000,3809000,4,4,12,0,3,94,2,0,2.005792522,39.36,21.84,51.51944,3,50000,50000,3709000,0.013126805,0.013126805,0.97374639
