month,day,요일,hour,minute,노출(분),repeat,상품군,마더코드,상품코드,items,상품명,pay_type,판매단가,취급액/total,취급액
3,7,3,22,20,20,3,속옷,100613,201872,2,푸마 드라이셀 쉐이핑 레깅스 3종,0,59000,0.346026664,16429000
3,7,3,22,20,20,3,속옷,100613,201876,2,푸마 드라이셀 치마레깅스 3종,0,59000,0.351017419,11023000
3,7,3,22,40,20,3,속옷,100613,201872,2,푸마 드라이셀 쉐이핑 레깅스 3종,0,59000,0.490111418,23270000
3,7,3,22,40,20,3,속옷,100613,201876,2,푸마 드라이셀 치마레깅스 3종,0,59000,0.472534471,14839000
3,7,3,23,0,20,3,농수축,100702,202074,1,영산포숙성 홍어8팩+무침3통,0,40900,0.257274018,30992000
3,7,3,23,20,20,3,농수축,100702,202074,1,영산포숙성 홍어8팩+무침3통,0,40900,0.319027419,38431000
3,7,3,23,40,20,3,농수축,100702,202074,1,영산포숙성 홍어8팩+무침3통,0,40900,0.423698563,51040000
3,7,3,24,0,30,2,생활용품,100737,202164,2, 김병만의 달인 공구 세트,2,178000,0.306775433,7747000
3,7,3,24,0,30,2,생활용품,100737,202167,2, 김병만의 달인 공구 세트,1,173000,0.155590837,4116000
3,7,3,24,30,30,2,생활용품,100737,202164,2, 김병만의 달인 공구 세트,2,178000,0.693224567,17506000
3,7,3,24,30,30,2,생활용품,100737,202167,2, 김병만의 달인 공구 세트,1,173000,0.844409163,22338000
3,7,3,25,0,20,3,잡화,100602,201844,1,엘르 메르시(Merci) 토트백세트,0,49000,0.158332179,4572000
3,7,3,25,20,20,3,잡화,100602,201844,1,엘르 메르시(Merci) 토트백세트,0,49000,0.396661587,11454000
3,7,3,25,40,16,3,잡화,100602,201844,1,엘르 메르시(Merci) 토트백세트,0,49000,0.445006234,12850000
3,8,4,6,0,20,3,생활용품,100226,200789,1,코이모 리빙박스 8종,0,49800,0.265135847,18717000
3,8,4,6,20,20,3,생활용품,100226,200789,1,코이모 리빙박스 8종,0,49800,0.309983851,21883000
3,8,4,6,40,20,3,생활용품,100226,200789,1,코이모 리빙박스 8종,0,49800,0.424880301,29994000
3,8,4,7,0,20,3,의류,100783,202294,1,엔셀라두스 밴딩팬츠 3종,0,39000,0.262576927,16128000
3,8,4,7,20,20,3,의류,100783,202294,1,엔셀라두스 밴딩팬츠 3종,0,39000,0.380743056,23386000
3,8,4,7,40,20,3,의류,100783,202294,1,엔셀라두스 밴딩팬츠 3종,0,39000,0.356680017,21908000
3,8,4,8,0,30,2,잡화,100731,202136,2,월드컵 남성다이얼트레킹화세트,0,59800,0.349265869,15462000
3,8,4,8,0,30,2,잡화,100731,202146,2,월드컵 여성다이얼트레킹화세트,0,59800,0.320701005,10815000
3,8,4,8,30,30,2,잡화,100731,202136,2,월드컵 남성다이얼트레킹화세트,0,59800,0.650734131,28808000
3,8,4,8,30,30,2,잡화,100731,202146,2,월드컵 여성다이얼트레킹화세트,0,59800,0.679298995,22908000
3,8,4,9,0,20,3,주방,100088,200236,1,에코라믹 통주물 스톤 냄비세트,0,60900,0.161038352,17854000
3,8,4,9,20,20,3,주방,100088,200236,1,에코라믹 통주물 스톤 냄비세트,0,60900,0.366724393,40658000
3,8,4,9,40,20,3,주방,100088,200236,1,에코라믹 통주물 스톤 냄비세트,0,60900,0.472237255,52356000
3,8,4,10,0,20,3,생활용품,100635,201945,1,바로바로 무선청소기,0,89000,0.199504016,21560000
3,8,4,10,20,20,3,생활용품,100635,201945,1,바로바로 무선청소기,0,89000,0.342645371,37029000
3,8,4,10,40,20,3,생활용품,100635,201945,1,바로바로 무선청소기,0,89000,0.457850613,49479000
3,8,4,11,0,20,3,주방,100770,202250,2, 에지리 스텐큐브 프라이팬,2,179000,0.114526349,11640000
3,8,4,11,0,20,3,주방,100770,202255,2, 에지리 스텐큐브 프라이팬,1,171000,0.165235401,9813000
3,8,4,11,20,20,3,주방,100770,202250,2, 에지리 스텐큐브 프라이팬,2,179000,0.342693534,34830000
3,8,4,11,20,20,3,주방,100770,202255,2, 에지리 스텐큐브 프라이팬,1,171000,0.317000067,18826000
3,8,4,11,40,20,3,주방,100770,202250,2, 에지리 스텐큐브 프라이팬,2,179000,0.542780117,55166000
3,8,4,11,40,20,3,주방,100770,202255,2, 에지리 스텐큐브 프라이팬,1,171000,0.517764532,30749000
3,8,4,12,0,20,3,주방,100765,202231,4, 린나이 자동불꽃조절 가스레인지 3구,2,289000,0.086106172,1017000
3,8,4,12,0,20,3,주방,100765,202235,4,  린나이 자동불꽃조절 가스레인지 3구,1,279000,0.146328619,1945000
3,8,4,12,0,20,3,주방,100765,202227,4,  린나이 자동불꽃조절 가스레인지 2구,2,219000,0.104114247,1531000
3,8,4,12,0,20,3,주방,100765,202233,4,  린나이 자동불꽃조절 가스레인지 2구,1,209000,0.058692893,740000
3,8,4,12,20,20,3,주방,100765,202231,4, 린나이 자동불꽃조절 가스레인지 3구,2,289000,0.334180002,3947000
3,8,4,12,20,20,3,주방,100765,202235,4,  린나이 자동불꽃조절 가스레인지 3구,1,279000,0.496990671,6606000
3,8,4,12,20,20,3,주방,100765,202227,4,  린나이 자동불꽃조절 가스레인지 2구,2,219000,0.495953757,7293000
3,8,4,12,20,20,3,주방,100765,202233,4,  린나이 자동불꽃조절 가스레인지 2구,1,209000,0.442020939,5573000
3,8,4,12,40,20,3,주방,100765,202231,4, 린나이 자동불꽃조절 가스레인지 3구,2,289000,0.579713826,6847000
3,8,4,12,40,20,3,주방,100765,202235,4,  린나이 자동불꽃조절 가스레인지 3구,1,279000,0.35668071,4741000
3,8,4,12,40,20,3,주방,100765,202227,4,  린나이 자동불꽃조절 가스레인지 2구,2,219000,0.399931996,5881000
3,8,4,12,40,20,3,주방,100765,202233,4,  린나이 자동불꽃조절 가스레인지 2구,1,209000,0.499286168,6295000
3,8,4,13,0,20,3,농수축,100801,202365,1,바다먹자 국내산 손질꽃게 7팩,0,59900,0.283176129,29932000
3,8,4,13,20,20,3,농수축,100801,202365,1,바다먹자 국내산 손질꽃게 7팩,0,59900,0.296837305,31376000
3,8,4,13,40,20,3,농수축,100801,202365,1,바다먹자 국내산 손질꽃게 7팩,0,59900,0.419986566,44393000
3,8,4,14,0,20,3,주방,100295,200956,1,베스트 하임 에어프라이어,0,79000,0.157667681,6944000
3,8,4,14,20,20,3,주방,100295,200956,1,베스트 하임 에어프라이어,0,79000,0.320262477,14105000
3,8,4,14,40,20,3,주방,100295,200956,1,베스트 하임 에어프라이어,0,79000,0.522069842,22993000
3,8,4,15,0,20,3,속옷,100607,201879,1,푸마 드라이셀 퓨징 브라세트 패키지,0,139000,0.133172972,14007000
3,8,4,15,20,20,3,속옷,100607,201879,1,푸마 드라이셀 퓨징 브라세트 패키지,0,139000,0.346380932,36432000
3,8,4,15,40,20,3,속옷,100607,201879,1,푸마 드라이셀 퓨징 브라세트 패키지,0,139000,0.520446097,54740000
3,8,4,16,0,20,3,농수축,100833,202449,1,제주바다 7분 손질문어,0,59900,0.24414584,22312000
3,8,4,16,20,20,3,농수축,100833,202449,1,제주바다 7분 손질문어,0,59900,0.400347967,36587000
3,8,4,16,40,20,3,농수축,100833,202449,1,제주바다 7분 손질문어,0,59900,0.355506193,32489000
3,8,4,17,0,20,3,농수축,100745,202184,1,캘리포니아 카라카라 오렌지 8kg,0,40900,0.226161736,17331000
3,8,4,17,20,20,3,농수축,100745,202184,1,캘리포니아 카라카라 오렌지 8kg,0,40900,0.319609557,24492000
3,8,4,17,40,20,3,농수축,100745,202184,1,캘리포니아 카라카라 오렌지 8kg,0,40900,0.454228706,34808000
3,8,4,18,0,20,3,농수축,100841,202484,1,옛날 그 쥐포 110장 (11팩),0,32900,0.259780784,32802000
3,8,4,18,20,20,3,농수축,100841,202484,1,옛날 그 쥐포 110장 (11팩),0,32900,0.331461653,41853000
3,8,4,18,40,20,3,농수축,100841,202484,1,옛날 그 쥐포 110장 (11팩),0,32900,0.408757563,51613000
3,8,4,19,0,20,3,주방,100837,202465,4, 쿠쿠전기밥솥 10인용,2,218000,0.123526721,5670000
3,8,4,19,0,20,3,주방,100837,202478,4, 쿠쿠전기밥솥 10인용,1,208000,0.273141168,9239000
3,8,4,19,0,20,3,주방,100837,202468,4, 쿠쿠전기밥솥 6인용,2,208000,0.273069458,4643000
3,8,4,19,0,20,3,주방,100837,202471,4,  쿠쿠전기밥솥 6인용,1,198000,0.178665391,2241000
3,8,4,19,20,20,3,주방,100837,202465,4, 쿠쿠전기밥솥 10인용,2,218000,0.316006187,14505000
3,8,4,19,20,20,3,주방,100837,202478,4, 쿠쿠전기밥솥 10인용,1,208000,0.272815965,9228000
3,8,4,19,20,20,3,주방,100837,202468,4, 쿠쿠전기밥솥 6인용,2,208000,0.228312651,3882000
3,8,4,19,20,20,3,주방,100837,202471,4,  쿠쿠전기밥솥 6인용,1,198000,0.236147652,2962000
3,8,4,19,40,20,3,주방,100837,202465,4, 쿠쿠전기밥솥 10인용,2,218000,0.560467092,25726000
3,8,4,19,40,20,3,주방,100837,202478,4, 쿠쿠전기밥솥 10인용,1,208000,0.454042868,15358000
3,8,4,19,40,20,3,주방,100837,202468,4, 쿠쿠전기밥솥 6인용,2,208000,0.498617891,8478000
3,8,4,19,40,20,3,주방,100837,202471,4,  쿠쿠전기밥솥 6인용,1,198000,0.585186957,7340000
3,8,4,20,0,20,3,가전,100150,200533,2, LG 통돌이 세탁기,1,439000,0.210475638,17050000
3,8,4,20,0,20,3,가전,100150,200465,2, LG 통돌이 세탁기,2,489000,0.166636082,12713000
3,8,4,20,20,20,3,가전,100150,200533,2, LG 통돌이 세탁기,1,439000,0.369190317,29907000
3,8,4,20,20,20,3,가전,100150,200465,2, LG 통돌이 세탁기,2,489000,0.375727468,28665000
3,8,4,20,40,20,3,가전,100150,200533,2, LG 통돌이 세탁기,1,439000,0.420334045,34050000
3,8,4,20,40,20,3,가전,100150,200465,2, LG 통돌이 세탁기,2,489000,0.457636449,34914000
3,8,4,21,0,20,3,가전,100148,200500,6, LG 울트라HD TV 55UK6800HNC,1,1300000,0.003753472,1
3,8,4,21,0,20,3,가전,100148,200433,6, LG 울트라HD TV 55UK6800HNC,2,1440000,0.006711409,1
3,8,4,21,0,20,3,가전,100148,200509,6, LG 울트라HD TV 65UK6800HNC,1,1900000,0.143818037,9750000
3,8,4,21,0,20,3,가전,100148,200442,6, LG 울트라HD TV 65UK6800HNC,2,2130000,0.230733262,16284000
3,8,4,21,0,20,3,가전,100148,200516,6, LG 울트라HD TV 70UK6800HNC,1,2700000,0.001810545,1
3,8,4,21,0,20,3,가전,100148,200449,6, LG 울트라HD TV 70UK6800HNC,2,2990000,0.499607869,15289000
3,8,4,21,20,20,3,가전,100148,200500,6, LG 울트라HD TV 55UK6800HNC,1,1300000,0.003753472,1
3,8,4,21,20,20,3,가전,100148,200433,6, LG 울트라HD TV 55UK6800HNC,2,1440000,0.496644295,3700000
3,8,4,21,20,20,3,가전,100148,200509,6, LG 울트라HD TV 65UK6800HNC,1,1900000,0.285393988,19348000
3,8,4,21,20,20,3,가전,100148,200442,6, LG 울트라HD TV 65UK6800HNC,2,2130000,0.384810485,27158000
3,8,4,21,20,20,3,가전,100148,200516,6, LG 울트라HD TV 70UK6800HNC,1,2700000,0.001810545,1
3,8,4,21,20,20,3,가전,100148,200449,6, LG 울트라HD TV 70UK6800HNC,2,2990000,0.00163388,1
3,8,4,21,40,20,3,가전,100148,200500,6, LG 울트라HD TV 55UK6800HNC,1,1300000,0.992493056,13221000
3,8,4,21,40,20,3,가전,100148,200433,6, LG 울트라HD TV 55UK6800HNC,2,1440000,0.496644295,3700000
3,8,4,21,40,20,3,가전,100148,200509,6, LG 울트라HD TV 65UK6800HNC,1,1900000,0.570787975,38696000
3,8,4,21,40,20,3,가전,100148,200442,6, LG 울트라HD TV 65UK6800HNC,2,2130000,0.384456252,27133000
3,8,4,21,40,20,3,가전,100148,200516,6, LG 울트라HD TV 70UK6800HNC,1,2700000,0.996378911,27516000
3,8,4,21,40,20,3,가전,100148,200449,6, LG 울트라HD TV 70UK6800HNC,2,2990000,0.498758251,15263000
3,8,4,22,0,20,3,가전,100155,200555,2, LG전자 매직스페이스 냉장고,1,1409000,0.250308216,27409000
3,8,4,22,0,20,3,가전,100155,200488,2, LG전자 매직스페이스 냉장고,2,1549000,0.100209931,8640000
3,8,4,22,20,20,3,가전,100155,200555,2, LG전자 매직스페이스 냉장고,1,1409000,0.285705153,31285000
3,8,4,22,20,20,3,가전,100155,200488,2, LG전자 매직스페이스 냉장고,2,1549000,0.200164697,17258000
3,8,4,22,40,20,3,가전,100155,200555,2, LG전자 매직스페이스 냉장고,1,1409000,0.46398663,50807000
3,8,4,22,40,20,3,가전,100155,200488,2, LG전자 매직스페이스 냉장고,2,1549000,0.699625373,60321000
3,8,4,23,0,20,3,속옷,100080,200219,1,아키 풀커버 라이크라 레이스 패키지(106차),0,89900,0.309168081,41883000
3,8,4,23,20,20,3,속옷,100080,200219,1,아키 풀커버 라이크라 레이스 패키지(106차),0,89900,0.349066214,47288000
3,8,4,23,40,20,3,속옷,100080,200219,1,아키 풀커버 라이크라 레이스 패키지(106차),0,89900,0.341765705,46299000
3,8,4,25,0,20,3,의류,100377,201223,2,그렉노먼 남성 봄 컬렉션 티셔츠 5종,0,59900,0.192367221,4723000
3,8,4,25,0,20,3,의류,100377,201229,2,그렉노먼 여성 봄 컬렉션 티셔츠 5종,0,59900,0.187695324,3063000
3,8,4,25,20,20,3,의류,100377,201223,2,그렉노먼 남성 봄 컬렉션 티셔츠 5종,0,59900,0.273378951,6712000
3,8,4,25,20,20,3,의류,100377,201229,2,그렉노먼 여성 봄 컬렉션 티셔츠 5종,0,59900,0.351369569,5734000
3,8,4,25,40,16,3,의류,100377,201223,2,그렉노먼 남성 봄 컬렉션 티셔츠 5종,0,59900,0.534253829,13117000
3,8,4,25,40,16,3,의류,100377,201229,2,그렉노먼 여성 봄 컬렉션 티셔츠 5종,0,59900,0.460935106,7522000
3,9,5,6,0,20,3,의류,100335,201047,1,더블유베일 캐시라이크 니트 4종,0,39900,0.226328291,10577000
3,9,5,6,20,20,3,의류,100335,201047,1,더블유베일 캐시라이크 니트 4종,0,39900,0.331842595,15508000
3,9,5,6,40,20,3,의류,100335,201047,1,더블유베일 캐시라이크 니트 4종,0,39900,0.441829114,20648000
3,9,5,7,0,20,3,의류,100452,201395,1,NNF SS트레이닝 세트,0,49000,0.133096684,14248000
3,9,5,7,20,20,3,의류,100452,201395,1,NNF SS트레이닝 세트,0,49000,0.313993461,33613000
3,9,5,7,40,20,3,의류,100452,201395,1,NNF SS트레이닝 세트,0,49000,0.552909855,59189000
3,9,5,8,0,20,3,주방,100448,202097,4, 쿠첸 풀스텐 압력밥솥 10인용 ,1,158000,0.163166817,11935000
3,9,5,8,0,20,3,주방,100448,202092,4, 쿠첸 풀스텐 압력밥솥 10인용(A1),2,168000,0.102643231,3060000
3,9,5,8,0,20,3,주방,100448,202099,4, 쿠첸 풀스텐 압력밥솥 6인용(A1),1,148000,0.251354128,5383000
3,9,5,8,0,20,3,주방,100448,202094,4, 쿠첸 풀스텐 압력밥솥 6인용(A1),2,158000,0.007833307,1
3,9,5,8,20,20,3,주방,100448,202097,4, 쿠첸 풀스텐 압력밥솥 10인용 ,1,158000,0.364449184,26658000
3,9,5,8,20,20,3,주방,100448,202092,4, 쿠첸 풀스텐 압력밥솥 10인용(A1),2,168000,0.508687777,15165000
3,9,5,8,20,20,3,주방,100448,202099,4, 쿠첸 풀스텐 압력밥솥 6인용(A1),1,148000,0.349271573,7480000
3,9,5,8,20,20,3,주방,100448,202094,4, 쿠첸 풀스텐 압력밥솥 6인용(A1),2,158000,0.541594861,3457000
3,9,5,8,40,20,3,주방,100448,202097,4, 쿠첸 풀스텐 압력밥솥 10인용 ,1,158000,0.472383999,34553000
3,9,5,8,40,20,3,주방,100448,202092,4, 쿠첸 풀스텐 압력밥솥 10인용(A1),2,168000,0.388668992,11587000
3,9,5,8,40,20,3,주방,100448,202099,4, 쿠첸 풀스텐 압력밥솥 6인용(A1),1,148000,0.3993743,8553000
3,9,5,8,40,20,3,주방,100448,202094,4, 쿠첸 풀스텐 압력밥솥 6인용(A1),2,158000,0.450571831,2876000
3,9,5,9,0,20,3,잡화,100600,201842,1,로베르타 디 까메리노 아쿠아마레 백팩 4종세트,0,59000,0.171284439,17656000
3,9,5,9,20,20,3,잡화,100600,201842,1,로베르타 디 까메리노 아쿠아마레 백팩 4종세트,0,59000,0.312989911,32263000
3,9,5,9,40,20,3,잡화,100600,201842,1,로베르타 디 까메리노 아쿠아마레 백팩 4종세트,0,59000,0.51572565,53161000
3,9,5,10,0,20,3,잡화,100755,202206,1,아가타 여성 주얼 슬립온+스트랩슬립온,0,49900,0.228210875,27289000
3,9,5,10,20,20,3,잡화,100755,202206,1,아가타 여성 주얼 슬립온+스트랩슬립온,0,49900,0.386551038,46223000
3,9,5,10,40,20,3,잡화,100755,202206,1,아가타 여성 주얼 슬립온+스트랩슬립온,0,49900,0.385238087,46066000
3,9,5,11,0,20,3,생활용품,100182,200615,4, 선일금고 이볼브 시리즈 EV-040,1,450000,0.168700667,11584000
3,9,5,11,0,20,3,생활용품,100182,200613,4, 선일금고 이볼브 시리즈 EV-040,2,490000,0.062740699,1678000
3,9,5,11,0,20,3,생활용품,100182,200614,4, 선일금고 이볼브 시리즈 EV-020,1,400000,0.030120482,1
3,9,5,11,0,20,3,생활용품,100182,200612,4, 선일금고 이볼브 시리즈 EV-020,2,440000,0.02820079,1
3,9,5,11,20,20,3,생활용품,100182,200615,4, 선일금고 이볼브 시리즈 EV-040,1,450000,0.405426266,27839000
3,9,5,11,20,20,3,생활용품,100182,200613,4, 선일금고 이볼브 시리즈 EV-040,2,490000,0.472088241,12626000
3,9,5,11,20,20,3,생활용품,100182,200614,4, 선일금고 이볼브 시리즈 EV-020,1,400000,0.030120482,1
3,9,5,11,20,20,3,생활용품,100182,200612,4, 선일금고 이볼브 시리즈 EV-020,2,440000,0.943598421,1673000
3,9,5,11,40,20,3,생활용품,100182,200615,4, 선일금고 이볼브 시리즈 EV-040,1,450000,0.425873067,29243000
3,9,5,11,40,20,3,생활용품,100182,200613,4, 선일금고 이볼브 시리즈 EV-040,2,490000,0.46517106,12441000
3,9,5,11,40,20,3,생활용품,100182,200614,4, 선일금고 이볼브 시리즈 EV-020,1,400000,0.939759036,1560000
3,9,5,11,40,20,3,생활용품,100182,200612,4, 선일금고 이볼브 시리즈 EV-020,2,440000,0.02820079,1
3,9,5,12,0,30,2,주방,100657,201985,1,노와 스텐 대용량에어프라이어 4L,0,84800,0.316258136,26140000
3,9,5,12,30,30,2,주방,100657,201985,1,노와 스텐 대용량에어프라이어 4L,0,84800,0.683741864,56514000
3,9,5,13,0,20,3,생활용품,100450,201392,1,코튼데이 유기농 순면 마스크 KF94 60매,0,39900,0.190621614,26216000
3,9,5,13,20,20,3,생활용품,100450,201392,1,코튼데이 유기농 순면 마스크 KF94 60매,0,39900,0.35457249,48764000
3,9,5,13,40,20,3,생활용품,100450,201392,1,코튼데이 유기농 순면 마스크 KF94 60매,0,39900,0.454805895,62549000
3,9,5,14,0,30,2,속옷,100305,200980,1,오모떼 미라클쉐이핑 브라팬티 시즌2,0,99000,0.361976457,30966000
3,9,5,14,30,30,2,속옷,100305,200980,1,오모떼 미라클쉐이핑 브라팬티 시즌2,0,99000,0.638023543,54581000
3,9,5,15,0,20,3,농수축,100841,202484,1,옛날 그 쥐포 110장 (11팩),0,32900,0.230527913,26895000
3,9,5,15,20,20,3,농수축,100841,202484,1,옛날 그 쥐포 110장 (11팩),0,32900,0.364678958,42546000
3,9,5,15,40,20,3,농수축,100841,202484,1,옛날 그 쥐포 110장 (11팩),0,32900,0.404793129,47226000
3,9,5,16,0,20,3,농수축,100322,201480,2,국내산 손질갑오징어 9팩,0,49900,0.260498486,11873000
3,9,5,16,0,20,3,농수축,100322,201482,2,국내산 특大손질갑오징어 6팩,0,49900,0.216498731,8616000
3,9,5,16,20,20,3,농수축,100322,201480,2,국내산 손질갑오징어 9팩,0,49900,0.275044978,12536000
3,9,5,16,20,20,3,농수축,100322,201482,2,국내산 특大손질갑오징어 6팩,0,49900,0.239942709,9549000
3,9,5,16,40,20,3,농수축,100322,201480,2,국내산 손질갑오징어 9팩,0,49900,0.464456536,21169000
3,9,5,16,40,20,3,농수축,100322,201482,2,국내산 특大손질갑오징어 6팩,0,49900,0.54355856,21632000
3,9,5,17,0,20,3,농수축,100435,201350,1,우리바다 손질왕꼬막 24팩,0,39900,0.250555744,34039000
3,9,5,17,20,20,3,농수축,100435,201350,1,우리바다 손질왕꼬막 24팩,0,39900,0.352812578,47931000
3,9,5,17,40,20,3,농수축,100435,201350,1,우리바다 손질왕꼬막 24팩,0,39900,0.396631678,53884000
3,9,5,19,20,20,3,의류,100808,202378,1,CERINI by PAT 남성 스프링 릴렉스 팬츠 3종,0,69900,0.230613082,32037000
3,9,5,19,40,20,3,의류,100808,202378,1,CERINI by PAT 남성 스프링 릴렉스 팬츠 3종,0,69900,0.41807934,58080000
3,9,5,20,0,20,3,의류,100808,202378,1,CERINI by PAT 남성 스프링 릴렉스 팬츠 3종,0,69900,0.351307578,48804000
3,9,5,20,20,20,3,가구,100205,200733,3,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,0,548000,0.046730962,1536000
3,9,5,20,20,20,3,가구,100205,200732,3,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,0,598000,0.077843887,3297000
3,9,5,20,20,20,3,가구,100205,200731,3,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,0,648000,0.063914027,1808000
3,9,5,20,40,20,3,가구,100205,200733,3,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,0,548000,0.318293833,10462000
3,9,5,20,40,20,3,가구,100205,200732,3,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,0,598000,0.154436417,6541000
3,9,5,20,40,20,3,가구,100205,200731,3,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,0,648000,0.43696974,12361000
3,9,5,21,0,20,3,가구,100205,200733,3,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,0,548000,0.634975205,20871000
3,9,5,21,0,20,3,가구,100205,200732,3,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,0,598000,0.767719696,32516000
